delivery_id,order_id,delivery_status,delivery_time,rider_id
36050,36050,Not Delivered,44 mins,313
36051,36051,In Transit,109 mins,296
36052,36052,Not Delivered,57 mins,69
36053,36053,Not Delivered,52 mins,500
36054,36054,Not Delivered,42 mins,330
36055,36055,In Transit,49 mins,489
36056,36056,In Transit,41 mins,491
36057,36057,In Transit,38 mins,134
36058,36058,In Transit,40 mins,97
36059,36059,Not Delivered,70 mins,255
36060,36060,In Transit,34 mins,124
36061,36061,Not Delivered,88 mins,44
36062,36062,Delivered,80 mins,331
36063,36063,Delivered,108 mins,322
36064,36064,Delivered,40 mins,485
36065,36065,Delivered,116 mins,219
36066,36066,Delivered,55 mins,185
36067,36067,Delivered,61 mins,452
36068,36068,In Transit,65 mins,321
36069,36069,In Transit,85 mins,461
36070,36070,Delivered,62 mins,448
36071,36071,Not Delivered,42 mins,283
36072,36072,In Transit,67 mins,381
36073,36073,In Transit,70 mins,363
36074,36074,Delivered,90 mins,276
36075,36075,Not Delivered,50 mins,194
36076,36076,In Transit,79 mins,55
36077,36077,Not Delivered,60 mins,327
36078,36078,In Transit,54 mins,250
36079,36079,In Transit,23 mins,163
36080,36080,Not Delivered,16 mins,214
36081,36081,In Transit,84 mins,128
36082,36082,Not Delivered,112 mins,146
36083,36083,Not Delivered,64 mins,433
36084,36084,In Transit,101 mins,304
36085,36085,In Transit,24 mins,211
36086,36086,In Transit,116 mins,495
36087,36087,Delivered,94 mins,324
36088,36088,Not Delivered,22 mins,415
36089,36089,In Transit,66 mins,323
36090,36090,Delivered,16 mins,166
36091,36091,Not Delivered,59 mins,26
36092,36092,Delivered,69 mins,222
36093,36093,Not Delivered,74 mins,460
36094,36094,In Transit,118 mins,122
36095,36095,In Transit,82 mins,112
36096,36096,In Transit,65 mins,175
36097,36097,In Transit,40 mins,238
36098,36098,Not Delivered,99 mins,264
36099,36099,Not Delivered,54 mins,472
36100,36100,In Transit,118 mins,148
36101,36101,Not Delivered,40 mins,458
36102,36102,Delivered,45 mins,302
36103,36103,Not Delivered,60 mins,163
36104,36104,In Transit,60 mins,29
36105,36105,Delivered,48 mins,209
36106,36106,In Transit,23 mins,228
36107,36107,Not Delivered,52 mins,383
36108,36108,In Transit,38 mins,380
36109,36109,Delivered,38 mins,48
36110,36110,In Transit,84 mins,137
36111,36111,In Transit,62 mins,105
36112,36112,Delivered,73 mins,188
36113,36113,Not Delivered,48 mins,8
36114,36114,Not Delivered,28 mins,266
36115,36115,Not Delivered,107 mins,79
36116,36116,Not Delivered,68 mins,66
36117,36117,Delivered,92 mins,374
36118,36118,Not Delivered,99 mins,50
36119,36119,In Transit,20 mins,247
36120,36120,In Transit,58 mins,195
36121,36121,In Transit,66 mins,471
36122,36122,Not Delivered,93 mins,391
36123,36123,Not Delivered,30 mins,231
36124,36124,Delivered,61 mins,456
36125,36125,Not Delivered,95 mins,34
36126,36126,Not Delivered,35 mins,120
36127,36127,Not Delivered,58 mins,411
36128,36128,Delivered,73 mins,376
36129,36129,Not Delivered,75 mins,209
36130,36130,Delivered,75 mins,208
36131,36131,Not Delivered,86 mins,448
36132,36132,Delivered,83 mins,401
36133,36133,Not Delivered,48 mins,124
36134,36134,Not Delivered,78 mins,27
36135,36135,Delivered,23 mins,146
36136,36136,Delivered,65 mins,467
36137,36137,In Transit,40 mins,124
36138,36138,Not Delivered,43 mins,323
36139,36139,Not Delivered,110 mins,134
36140,36140,In Transit,115 mins,376
36141,36141,In Transit,91 mins,58
36142,36142,Delivered,88 mins,199
36143,36143,Not Delivered,43 mins,300
36144,36144,In Transit,115 mins,131
36145,36145,Not Delivered,55 mins,297
36146,36146,Not Delivered,86 mins,283
36147,36147,Not Delivered,111 mins,198
36148,36148,Delivered,30 mins,444
36149,36149,Not Delivered,53 mins,137
36150,36150,Not Delivered,103 mins,257
36151,36151,In Transit,73 mins,430
36152,36152,Delivered,99 mins,42
36153,36153,Not Delivered,62 mins,145
36154,36154,Delivered,31 mins,148
36155,36155,In Transit,58 mins,293
36156,36156,Not Delivered,36 mins,39
36157,36157,Delivered,62 mins,294
36158,36158,Not Delivered,36 mins,331
36159,36159,Delivered,108 mins,178
36160,36160,In Transit,78 mins,79
36161,36161,In Transit,87 mins,42
36162,36162,Delivered,53 mins,179
36163,36163,In Transit,120 mins,381
36164,36164,Delivered,17 mins,190
36165,36165,In Transit,110 mins,259
36166,36166,In Transit,110 mins,371
36167,36167,Delivered,104 mins,386
36168,36168,Not Delivered,26 mins,294
36169,36169,Not Delivered,102 mins,153
36170,36170,Not Delivered,55 mins,8
36171,36171,In Transit,33 mins,477
36172,36172,Not Delivered,77 mins,19
36173,36173,In Transit,80 mins,439
36174,36174,Not Delivered,111 mins,417
36175,36175,Not Delivered,50 mins,202
36176,36176,Delivered,32 mins,8
36177,36177,In Transit,100 mins,451
36178,36178,Delivered,84 mins,177
36179,36179,In Transit,96 mins,394
36180,36180,Delivered,32 mins,307
36181,36181,In Transit,23 mins,312
36182,36182,Not Delivered,68 mins,51
36183,36183,In Transit,36 mins,158
36184,36184,Not Delivered,118 mins,374
36185,36185,In Transit,117 mins,178
36186,36186,In Transit,33 mins,191
36187,36187,In Transit,78 mins,179
36188,36188,Not Delivered,63 mins,210
36189,36189,In Transit,27 mins,231
36190,36190,In Transit,98 mins,33
36191,36191,In Transit,75 mins,385
36192,36192,In Transit,107 mins,110
36193,36193,Delivered,93 mins,168
36194,36194,In Transit,88 mins,51
36195,36195,Delivered,72 mins,353
36196,36196,Delivered,70 mins,298
36197,36197,Delivered,18 mins,309
36198,36198,In Transit,91 mins,440
36199,36199,Not Delivered,115 mins,131
36200,36200,Not Delivered,43 mins,233
36201,36201,Delivered,64 mins,39
36202,36202,In Transit,110 mins,90
36203,36203,Not Delivered,111 mins,81
36204,36204,Not Delivered,64 mins,143
36205,36205,Not Delivered,30 mins,483
36206,36206,Delivered,64 mins,122
36207,36207,In Transit,42 mins,278
36208,36208,Not Delivered,33 mins,34
36209,36209,Not Delivered,73 mins,313
36210,36210,In Transit,29 mins,144
36211,36211,In Transit,70 mins,438
36212,36212,In Transit,70 mins,403
36213,36213,Delivered,58 mins,289
36214,36214,In Transit,72 mins,266
36215,36215,Not Delivered,117 mins,214
36216,36216,Not Delivered,108 mins,319
36217,36217,Delivered,84 mins,454
36218,36218,In Transit,26 mins,478
36219,36219,In Transit,54 mins,316
36220,36220,Not Delivered,112 mins,470
36221,36221,Delivered,75 mins,443
36222,36222,Not Delivered,69 mins,282
36223,36223,Not Delivered,57 mins,142
36224,36224,In Transit,31 mins,394
36225,36225,In Transit,45 mins,402
36226,36226,In Transit,55 mins,295
36227,36227,Not Delivered,48 mins,11
36228,36228,Delivered,105 mins,206
36229,36229,Delivered,38 mins,380
36230,36230,In Transit,104 mins,160
36231,36231,In Transit,82 mins,244
36232,36232,Not Delivered,39 mins,16
36233,36233,Not Delivered,112 mins,12
36234,36234,In Transit,93 mins,139
36235,36235,Not Delivered,69 mins,204
36236,36236,Delivered,77 mins,114
36237,36237,In Transit,38 mins,220
36238,36238,Delivered,71 mins,324
36239,36239,Delivered,119 mins,189
36240,36240,In Transit,58 mins,80
36241,36241,Delivered,60 mins,30
36242,36242,In Transit,77 mins,57
36243,36243,In Transit,65 mins,185
36244,36244,Delivered,34 mins,132
36245,36245,Delivered,62 mins,208
36246,36246,Delivered,30 mins,167
36247,36247,In Transit,106 mins,35
36248,36248,Not Delivered,30 mins,118
36249,36249,Delivered,48 mins,116
36250,36250,Not Delivered,16 mins,4
36251,36251,Delivered,87 mins,382
36252,36252,Not Delivered,48 mins,325
36253,36253,In Transit,34 mins,23
36254,36254,Delivered,110 mins,201
36255,36255,Not Delivered,49 mins,181
36256,36256,Not Delivered,31 mins,284
36257,36257,In Transit,69 mins,310
36258,36258,In Transit,17 mins,379
36259,36259,Delivered,29 mins,366
36260,36260,Delivered,117 mins,191
36261,36261,In Transit,100 mins,336
36262,36262,In Transit,70 mins,367
36263,36263,In Transit,92 mins,18
36264,36264,Delivered,41 mins,286
36265,36265,In Transit,26 mins,116
36266,36266,Delivered,28 mins,407
36267,36267,Delivered,92 mins,219
36268,36268,Not Delivered,104 mins,270
36269,36269,Not Delivered,34 mins,325
36270,36270,Delivered,19 mins,49
36271,36271,Not Delivered,80 mins,485
36272,36272,Not Delivered,108 mins,46
36273,36273,In Transit,30 mins,96
36274,36274,Delivered,69 mins,276
36275,36275,Not Delivered,40 mins,210
36276,36276,In Transit,99 mins,273
36277,36277,Delivered,40 mins,259
36278,36278,Not Delivered,87 mins,425
36279,36279,In Transit,19 mins,65
36280,36280,Not Delivered,57 mins,456
36281,36281,Not Delivered,59 mins,294
36282,36282,In Transit,27 mins,236
36283,36283,In Transit,114 mins,439
36284,36284,In Transit,103 mins,19
36285,36285,Delivered,113 mins,113
36286,36286,Not Delivered,26 mins,238
36287,36287,In Transit,99 mins,5
36288,36288,Delivered,32 mins,381
36289,36289,In Transit,32 mins,239
36290,36290,In Transit,104 mins,27
36291,36291,Delivered,80 mins,452
36292,36292,In Transit,51 mins,340
36293,36293,Not Delivered,99 mins,267
36294,36294,Delivered,39 mins,283
36295,36295,Not Delivered,46 mins,127
36296,36296,In Transit,22 mins,274
36297,36297,Delivered,55 mins,110
36298,36298,Not Delivered,52 mins,248
36299,36299,Not Delivered,68 mins,87
36300,36300,Not Delivered,65 mins,255
36301,36301,Not Delivered,76 mins,384
36302,36302,Not Delivered,75 mins,244
36303,36303,Not Delivered,85 mins,157
36304,36304,In Transit,55 mins,372
36305,36305,Not Delivered,47 mins,348
36306,36306,Not Delivered,15 mins,396
36307,36307,In Transit,52 mins,248
36308,36308,Delivered,59 mins,321
36309,36309,Not Delivered,82 mins,290
36310,36310,Delivered,66 mins,339
36311,36311,In Transit,43 mins,65
36312,36312,In Transit,74 mins,441
36313,36313,Not Delivered,34 mins,418
36314,36314,Delivered,38 mins,400
36315,36315,Not Delivered,46 mins,98
36316,36316,In Transit,46 mins,457
36317,36317,Delivered,104 mins,487
36318,36318,In Transit,15 mins,1
36319,36319,Not Delivered,86 mins,80
36320,36320,In Transit,86 mins,300
36321,36321,Delivered,119 mins,3
36322,36322,In Transit,74 mins,445
36323,36323,Not Delivered,66 mins,75
36324,36324,Not Delivered,109 mins,314
36325,36325,Not Delivered,49 mins,98
36326,36326,Not Delivered,23 mins,145
36327,36327,In Transit,93 mins,374
36328,36328,In Transit,26 mins,490
36329,36329,Not Delivered,22 mins,285
36330,36330,Delivered,106 mins,197
36331,36331,Delivered,17 mins,455
36332,36332,In Transit,68 mins,392
36333,36333,Not Delivered,77 mins,178
36334,36334,Not Delivered,25 mins,111
36335,36335,Delivered,114 mins,121
36336,36336,Delivered,62 mins,111
36337,36337,Delivered,49 mins,451
36338,36338,Not Delivered,58 mins,170
36339,36339,Not Delivered,61 mins,338
36340,36340,Delivered,75 mins,412
36341,36341,Not Delivered,81 mins,302
36342,36342,Delivered,41 mins,264
36343,36343,Delivered,34 mins,411
36344,36344,Delivered,78 mins,464
36345,36345,Delivered,48 mins,390
36346,36346,In Transit,90 mins,51
36347,36347,Delivered,26 mins,418
36348,36348,In Transit,95 mins,424
36349,36349,Delivered,36 mins,181
36350,36350,Not Delivered,48 mins,261
36351,36351,Delivered,16 mins,282
36352,36352,Delivered,104 mins,242
36353,36353,In Transit,113 mins,474
36354,36354,Not Delivered,37 mins,397
36355,36355,Not Delivered,91 mins,397
36356,36356,Not Delivered,63 mins,31
36357,36357,In Transit,87 mins,150
36358,36358,Delivered,51 mins,464
36359,36359,Delivered,54 mins,485
36360,36360,Not Delivered,110 mins,276
36361,36361,In Transit,52 mins,287
36362,36362,In Transit,53 mins,369
36363,36363,Delivered,17 mins,285
36364,36364,Not Delivered,83 mins,309
36365,36365,Delivered,110 mins,41
36366,36366,Delivered,100 mins,218
36367,36367,Delivered,66 mins,469
36368,36368,Not Delivered,106 mins,14
36369,36369,Not Delivered,102 mins,227
36370,36370,Delivered,114 mins,67
36371,36371,Delivered,100 mins,357
36372,36372,In Transit,78 mins,376
36373,36373,Not Delivered,32 mins,412
36374,36374,In Transit,89 mins,61
36375,36375,Delivered,71 mins,264
36376,36376,Not Delivered,73 mins,62
36377,36377,Delivered,89 mins,151
36378,36378,Delivered,59 mins,123
36379,36379,Delivered,43 mins,383
36380,36380,In Transit,33 mins,474
36381,36381,Delivered,37 mins,375
36382,36382,In Transit,95 mins,276
36383,36383,Delivered,115 mins,200
36384,36384,In Transit,120 mins,115
36385,36385,In Transit,107 mins,368
36386,36386,In Transit,89 mins,255
36387,36387,Not Delivered,92 mins,306
36388,36388,In Transit,89 mins,215
36389,36389,Not Delivered,113 mins,450
36390,36390,Delivered,28 mins,127
36391,36391,Delivered,98 mins,270
36392,36392,In Transit,87 mins,272
36393,36393,In Transit,73 mins,281
36394,36394,In Transit,81 mins,70
36395,36395,Delivered,52 mins,296
36396,36396,Delivered,101 mins,210
36397,36397,In Transit,26 mins,370
36398,36398,In Transit,54 mins,21
36399,36399,Not Delivered,63 mins,309
36400,36400,Delivered,76 mins,446
36401,36401,In Transit,20 mins,402
36402,36402,In Transit,112 mins,7
36403,36403,Delivered,94 mins,458
36404,36404,Delivered,114 mins,92
36405,36405,Not Delivered,56 mins,393
36406,36406,Delivered,67 mins,344
36407,36407,Not Delivered,29 mins,42
36408,36408,Delivered,24 mins,105
36409,36409,In Transit,57 mins,143
36410,36410,In Transit,21 mins,483
36411,36411,Not Delivered,99 mins,97
36412,36412,In Transit,64 mins,267
36413,36413,Not Delivered,52 mins,170
36414,36414,In Transit,23 mins,401
36415,36415,Delivered,98 mins,407
36416,36416,Not Delivered,67 mins,460
36417,36417,Delivered,69 mins,21
36418,36418,In Transit,84 mins,276
36419,36419,Not Delivered,38 mins,287
36420,36420,In Transit,44 mins,380
36421,36421,Not Delivered,51 mins,306
36422,36422,Not Delivered,25 mins,332
36423,36423,In Transit,45 mins,486
36424,36424,Delivered,109 mins,471
36425,36425,Not Delivered,98 mins,54
36426,36426,Delivered,91 mins,189
36427,36427,Not Delivered,48 mins,424
36428,36428,Not Delivered,18 mins,179
36429,36429,In Transit,38 mins,60
36430,36430,Delivered,88 mins,90
36431,36431,Not Delivered,96 mins,441
36432,36432,Delivered,42 mins,212
36433,36433,Delivered,75 mins,425
36434,36434,Not Delivered,53 mins,394
36435,36435,In Transit,118 mins,235
36436,36436,In Transit,94 mins,166
36437,36437,In Transit,93 mins,226
36438,36438,Delivered,92 mins,465
36439,36439,Delivered,117 mins,270
36440,36440,Delivered,66 mins,216
36441,36441,Not Delivered,72 mins,165
36442,36442,Delivered,117 mins,380
36443,36443,Not Delivered,110 mins,33
36444,36444,In Transit,49 mins,7
36445,36445,Not Delivered,120 mins,92
36446,36446,Not Delivered,113 mins,33
36447,36447,Not Delivered,73 mins,500
36448,36448,Not Delivered,23 mins,225
36449,36449,Not Delivered,84 mins,101
36450,36450,In Transit,88 mins,101
36451,36451,Delivered,112 mins,211
36452,36452,In Transit,55 mins,271
36453,36453,Not Delivered,70 mins,205
36454,36454,Not Delivered,110 mins,282
36455,36455,Not Delivered,50 mins,405
36456,36456,Delivered,86 mins,341
36457,36457,In Transit,59 mins,125
36458,36458,Delivered,99 mins,104
36459,36459,In Transit,120 mins,280
36460,36460,Delivered,99 mins,195
36461,36461,Not Delivered,19 mins,358
36462,36462,In Transit,48 mins,185
36463,36463,In Transit,38 mins,357
36464,36464,Delivered,78 mins,226
36465,36465,In Transit,91 mins,277
36466,36466,Delivered,77 mins,262
36467,36467,In Transit,109 mins,28
36468,36468,Not Delivered,29 mins,157
36469,36469,Not Delivered,103 mins,353
36470,36470,Not Delivered,104 mins,67
36471,36471,Delivered,109 mins,27
36472,36472,Delivered,100 mins,457
36473,36473,Not Delivered,60 mins,202
36474,36474,In Transit,55 mins,492
36475,36475,Not Delivered,41 mins,10
36476,36476,In Transit,28 mins,147
36477,36477,In Transit,67 mins,449
36478,36478,Delivered,36 mins,219
36479,36479,In Transit,79 mins,423
36480,36480,Not Delivered,78 mins,198
36481,36481,Delivered,44 mins,409
36482,36482,Delivered,36 mins,339
36483,36483,Delivered,37 mins,107
36484,36484,Delivered,41 mins,11
36485,36485,Delivered,41 mins,31
36486,36486,Not Delivered,35 mins,333
36487,36487,Not Delivered,62 mins,171
36488,36488,Not Delivered,69 mins,304
36489,36489,In Transit,83 mins,52
36490,36490,Delivered,100 mins,15
36491,36491,Not Delivered,106 mins,315
36492,36492,Not Delivered,35 mins,446
36493,36493,Delivered,77 mins,2
36494,36494,In Transit,117 mins,250
36495,36495,Delivered,24 mins,473
36496,36496,In Transit,35 mins,250
36497,36497,Not Delivered,15 mins,202
36498,36498,In Transit,113 mins,289
36499,36499,In Transit,20 mins,46
36500,36500,In Transit,57 mins,86
36501,36501,Not Delivered,17 mins,349
36502,36502,Delivered,79 mins,210
36503,36503,Not Delivered,41 mins,141
36504,36504,Delivered,81 mins,209
36505,36505,In Transit,41 mins,32
36506,36506,Not Delivered,52 mins,151
36507,36507,Not Delivered,49 mins,296
36508,36508,Delivered,68 mins,106
36509,36509,Not Delivered,33 mins,366
36510,36510,Delivered,29 mins,464
36511,36511,Delivered,35 mins,149
36512,36512,Delivered,70 mins,178
36513,36513,Delivered,40 mins,175
36514,36514,In Transit,106 mins,244
36515,36515,Not Delivered,78 mins,369
36516,36516,Not Delivered,74 mins,455
36517,36517,Not Delivered,71 mins,101
36518,36518,Delivered,39 mins,264
36519,36519,In Transit,54 mins,91
36520,36520,Not Delivered,28 mins,28
36521,36521,Not Delivered,61 mins,175
36522,36522,Delivered,62 mins,256
36523,36523,Not Delivered,72 mins,476
36524,36524,In Transit,30 mins,47
36525,36525,Delivered,67 mins,421
36526,36526,In Transit,98 mins,182
36527,36527,In Transit,28 mins,290
36528,36528,Delivered,111 mins,36
36529,36529,In Transit,39 mins,18
36530,36530,Delivered,77 mins,9
36531,36531,Delivered,80 mins,203
36532,36532,In Transit,101 mins,484
36533,36533,Delivered,60 mins,157
36534,36534,Not Delivered,76 mins,405
36535,36535,Not Delivered,52 mins,119
36536,36536,In Transit,70 mins,414
36537,36537,Not Delivered,64 mins,75
36538,36538,In Transit,51 mins,487
36539,36539,Not Delivered,99 mins,218
36540,36540,In Transit,119 mins,51
36541,36541,Delivered,87 mins,340
36542,36542,In Transit,65 mins,203
36543,36543,Delivered,119 mins,52
36544,36544,Delivered,34 mins,35
36545,36545,Delivered,62 mins,51
36546,36546,Delivered,51 mins,16
36547,36547,Delivered,39 mins,408
36548,36548,Delivered,98 mins,266
36549,36549,In Transit,45 mins,352
36550,36550,Delivered,49 mins,33
36551,36551,Not Delivered,117 mins,310
36552,36552,Delivered,50 mins,475
36553,36553,Delivered,96 mins,119
36554,36554,Delivered,18 mins,234
36555,36555,In Transit,74 mins,297
36556,36556,Delivered,29 mins,92
36557,36557,In Transit,54 mins,411
36558,36558,Not Delivered,106 mins,439
36559,36559,In Transit,83 mins,92
36560,36560,Not Delivered,87 mins,223
36561,36561,Delivered,99 mins,252
36562,36562,In Transit,103 mins,92
36563,36563,In Transit,56 mins,107
36564,36564,In Transit,113 mins,92
36565,36565,Delivered,51 mins,114
